<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.09.17	1.19206	1.20328	1.18605	1.19462	599589	0	16
2017.09.24	1.18976	1.19357	1.17163	1.18132	579914	0	14
2017.10.01	1.17882	1.18143	1.16687	1.17326	489720	0	16
2017.10.08	1.17269	1.18790	1.17187	1.18198	452291	0	16
2017.10.15	1.18119	1.18574	1.17294	1.17788	481038	0	16
2017.10.22	1.17638	1.18360	1.15736	1.16078	545257	0	16
2017.10.29	1.16093	1.16894	1.15930	1.16073	502759	0	16
2017.11.05	1.16064	1.16772	1.15533	1.16633	464429	0	16
2017.11.12	1.16566	1.18594	1.16366	1.17882	486187	0	16
2017.11.19	1.17834	1.19437	1.17122	1.19309	449662	0	16
2017.11.26	1.19233	1.19603	1.18082	1.18975	589445	0	15
2017.12.03	1.18610	1.18778	1.17293	1.17724	459415	0	15
2017.12.10	1.17643	1.18618	1.17167	1.17492	429512	0	15
2017.12.17	1.17401	1.19010	1.17367	1.18619	410180	0	15
2017.12.24	1.18671	1.20247	1.18458	1.20011	221727	0	15
2017.12.31	1.20276	1.20883	1.20005	1.20287	304829	0	15
2018.01.07	1.20266	1.22182	1.19148	1.22037	535619	0	15
2018.01.14	1.21932	1.23223	1.21644	1.22173	654564	0	15
2018.01.21	1.22691	1.25369	1.22131	1.24282	790001	0	15
2018.01.28	1.24237	1.25216	1.23339	1.24549	802095	0	15
2018.02.04	1.24342	1.24741	1.22046	1.22507	881160	0	15
2018.02.11	1.22473	1.25545	1.22342	1.24098	633526	0	15
2018.02.18	1.24006	1.24344	1.22589	1.22938	553790	0	15
2018.02.25	1.22925	1.23544	1.21538	1.23178	587118	0	15
2018.03.04	1.23335	1.24454	1.22680	1.23044	627874	0	15
2018.03.11	1.23095	1.24117	1.22592	1.22875	480055	0	14
2018.03.18	1.22823	1.23877	1.22388	1.23524	485338	0	14
2018.03.25	1.23484	1.24754	1.22831	1.23149	396291	0	15
2018.04.01	1.23176	1.23443	1.22142	1.22792	382252	0	15
2018.04.08	1.22845	1.23954	1.22594	1.23264	434470	0	15
2018.04.15	1.23301	1.24129	1.22487	1.22864	382144	0	15
2018.04.22	1.22709	1.22887	1.20545	1.21284	458322	0	15
2018.04.29	1.21229	1.21379	1.19100	1.19616	551333	0	15
2018.05.06	1.19545	1.19773	1.18219	1.19379	510619	0	15
2018.05.13	1.19418	1.19953	1.17491	1.17694	571648	0	15
2018.05.20	1.17695	1.18291	1.16442	1.16481	597219	0	15
2018.05.27	1.16820	1.17275	1.15091	1.16586	671131	0	14
2018.06.03	1.16572	1.18390	1.16518	1.17681	507915	0	15
2018.06.10	1.17712	1.18505	1.15425	1.16057	494219	0	14
2018.06.17	1.15865	1.16742	1.15071	1.16552	524025	0	14
2018.06.24	1.16646	1.17196	1.15264	1.16833	579786	0	14
2018.07.01	1.16702	1.17671	1.15905	1.17413	430230	0	14
2018.07.08	1.17389	1.17900	1.16121	1.16843	447120	0	14
2018.07.15	1.16891	1.17439	1.15741	1.17201	525399	0	14
2018.07.22	1.17260	1.17499	1.16196	1.16546	427874	0	14
2018.07.29	1.16564	1.17453	1.15594	1.15656	399074	0	14
2018.08.05	1.15681	1.16274	1.13872	1.14070	277653	0	14
2018.08.12	1.13718	1.14441	1.13002	1.14374	349911	0	15
2018.08.19	1.14365	1.16391	1.13935	1.16204	309807	0	15
2018.08.26	1.16148	1.17328	1.15838	1.16019	315627	0	14
2018.09.02	1.15943	1.16585	1.15295	1.15522	297725	0	14
2018.09.09	1.15477	1.17209	1.15253	1.16217	266814	0	14
2018.09.16	1.16227	1.18020	1.16173	1.17536	290222	0	14
2018.09.23	1.17433	1.18143	1.15688	1.16019	322083	0	14
2018.09.30	1.16155	1.16242	1.14626	1.15177	355640	0	14
2018.10.07	1.15207	1.16097	1.14315	1.15571	367166	0	14
2018.10.14	1.15378	1.16206	1.14323	1.15138	334746	0	14
2018.10.21	1.15156	1.15493	1.13350	1.14020	338655	0	15
2018.10.28	1.13886	1.14550	1.13014	1.13858	332399	0	15
2018.11.04	1.13852	1.14990	1.13156	1.13330	371557	0	15
2018.11.11	1.13186	1.14197	1.12148	1.14131	402941	0	15
2018.11.18	1.14104	1.14716	1.13269	1.13309	267659	0	15
2018.11.25	1.13368	1.14009	1.12664	1.13158	323524	0	15
2018.12.02	1.13489	1.14228	1.13098	1.13959	345842	0	16
2018.12.09	1.13895	1.14420	1.12689	1.13038	363280	0	16
2018.12.16	1.12994	1.14852	1.12977	1.13664	394887	0	16
2018.12.23	1.13685	1.14720	1.13419	1.14398	282837	0	16
2018.12.30	1.14330	1.14923	1.13083	1.13952	312737	0	16
2019.01.06	1.13944	1.15691	1.13942	1.14633	357507	0	16
2019.01.13	1.14571	1.14890	1.13525	1.13608	340344	0	16
2019.01.20	1.13594	1.14170	1.12885	1.14047	300464	0	16
2019.01.27	1.13997	1.15135	1.13894	1.14523	339647	0	16
2019.02.03	1.14502	1.14597	1.13203	1.13210	248541	0	16
2019.02.10	1.13181	1.13407	1.12334	1.12903	253719	0	16
2019.02.17	1.12905	1.13331	1.12880	1.13067	29759	0	16
