<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.08.13	0.90780	0.91484	0.90500	0.91344	544977	0	16
2017.08.20	0.91350	0.92695	0.91101	0.92567	494617	0	16
2017.08.27	0.92342	0.93056	0.91490	0.91565	639746	0	16
2017.09.03	0.91677	0.92257	0.91086	0.91172	668293	0	16
2017.09.10	0.91137	0.91213	0.87736	0.87906	636244	0	14
2017.09.17	0.87839	0.88983	0.87777	0.88495	694455	0	16
2017.09.24	0.88182	0.88410	0.87454	0.88160	651185	0	14
2017.10.01	0.88157	0.89916	0.88004	0.89760	548973	0	16
2017.10.08	0.89517	0.90323	0.88754	0.88973	516326	0	16
2017.10.15	0.88770	0.90219	0.88551	0.89307	541110	0	16
2017.10.22	0.89217	0.89746	0.88250	0.88381	578150	0	16
2017.10.29	0.88362	0.89380	0.87322	0.88758	542771	0	16
2017.11.05	0.88754	0.88876	0.87906	0.88419	475472	0	16
2017.11.12	0.88536	0.90135	0.88434	0.89187	551899	0	16
2017.11.19	0.89135	0.89613	0.88411	0.89423	470481	0	16
2017.11.26	0.89472	0.89809	0.87757	0.88270	649990	0	16
2017.12.03	0.88172	0.88668	0.86886	0.87908	574466	0	16
2017.12.10	0.87897	0.88587	0.87594	0.88198	528656	0	16
2017.12.17	0.88144	0.88893	0.87916	0.88768	483073	0	15
2017.12.24	0.88740	0.88933	0.88528	0.88809	281432	0	15
2017.12.31	0.88872	0.89236	0.88473	0.88660	345137	0	15
2018.01.07	0.88667	0.89270	0.88075	0.88856	541220	0	15
2018.01.14	0.88816	0.89094	0.88008	0.88177	654288	0	15
2018.01.21	0.88265	0.88321	0.86861	0.87731	772431	0	15
2018.01.28	0.87823	0.88326	0.87154	0.88219	724814	0	15
2018.02.04	0.88149	0.89100	0.87311	0.88591	819871	0	15
2018.02.11	0.88626	0.89189	0.88423	0.88463	583180	0	15
2018.02.18	0.88439	0.88693	0.87856	0.87986	534018	0	15
2018.02.25	0.87830	0.89507	0.87708	0.89243	620623	0	15
2018.03.04	0.89294	0.89670	0.88739	0.88823	603736	0	15
2018.03.11	0.88847	0.88958	0.88087	0.88102	383919	0	14
2018.03.18	0.88112	0.88158	0.86675	0.87388	470908	0	15
2018.03.25	0.87307	0.87965	0.87159	0.87791	434226	0	15
2018.04.01	0.87690	0.87846	0.87002	0.87147	344142	0	15
2018.04.08	0.87168	0.87388	0.86270	0.86572	373938	0	15
2018.04.15	0.86514	0.87907	0.86199	0.87719	391990	0	15
2018.04.22	0.87613	0.88029	0.86798	0.88008	415305	0	15
2018.04.29	0.88007	0.88408	0.87601	0.88364	499013	0	15
2018.05.06	0.88295	0.88397	0.87267	0.88144	504420	0	15
2018.05.13	0.88128	0.88262	0.87119	0.87368	508027	0	15
2018.05.20	0.87396	0.87960	0.87247	0.87595	565313	0	15
2018.05.27	0.87737	0.88084	0.86968	0.87318	643809	0	14
2018.06.03	0.87354	0.88368	0.87226	0.87755	538256	0	15
2018.06.10	0.87721	0.88311	0.87170	0.87351	507920	0	15
2018.06.17	0.87277	0.88045	0.87245	0.87861	546885	0	15
2018.06.24	0.87973	0.88898	0.87799	0.88441	597757	0	15
2018.07.01	0.88454	0.88681	0.87987	0.88353	503108	0	15
2018.07.08	0.88118	0.89003	0.88118	0.88249	527268	0	15
2018.07.15	0.88323	0.89570	0.88154	0.89226	562513	0	14
2018.07.22	0.89314	0.89355	0.88639	0.88936	435133	0	15
2018.07.29	0.88858	0.89348	0.88537	0.88933	448835	0	15
2018.08.05	0.88884	0.90298	0.88852	0.89296	296099	0	15
2018.08.12	0.89191	0.89771	0.88954	0.89692	349647	0	15
2018.08.19	0.89683	0.90513	0.89387	0.90446	291871	0	15
2018.08.26	0.90410	0.90977	0.89370	0.89516	333680	0	15
2018.09.02	0.89727	0.90512	0.89109	0.89411	334064	0	15
2018.09.09	0.89308	0.89567	0.88744	0.88909	288950	0	15
2018.09.16	0.88913	0.89947	0.88468	0.89805	329452	0	15
2018.09.23	0.89769	0.89872	0.88719	0.89034	329542	0	15
2018.09.30	0.89014	0.89170	0.87760	0.87802	341028	0	15
2018.10.07	0.87754	0.88062	0.87225	0.87863	364683	0	15
2018.10.14	0.88154	0.88320	0.87517	0.88108	317198	0	15
2018.10.21	0.88049	0.88954	0.87973	0.88873	347856	0	15
2018.10.28	0.88785	0.89386	0.87561	0.87802	336865	0	15
2018.11.04	0.87393	0.87713	0.86895	0.87336	332685	0	15
2018.11.11	0.87615	0.89036	0.86551	0.88940	444865	0	15
2018.11.18	0.88793	0.89310	0.88344	0.88389	346462	0	15
2018.11.25	0.88361	0.89239	0.88094	0.88729	373705	0	15
2018.12.02	0.88905	0.89667	0.88621	0.89476	385120	0	15
2018.12.09	0.89633	0.90862	0.89514	0.89808	435584	0	15
2018.12.16	0.89780	0.90537	0.89622	0.89898	455172	0	15
2018.12.23	0.89836	0.90597	0.89657	0.90082	351686	0	16
2018.12.30	0.90060	0.91105	0.89265	0.89531	337073	0	16
2019.01.06	0.89498	0.90611	0.89215	0.89270	386291	0	16
2019.01.13	0.89107	0.89843	0.87586	0.88242	423655	0	16
2019.01.20	0.88207	0.88613	0.86162	0.86402	334232	0	16
2019.01.27	0.86426	0.87923	0.86333	0.87522	340038	0	16
2019.02.03	0.87581	0.88208	0.87252	0.87465	274094	0	16
2019.02.10	0.87487	0.88393	0.87423	0.87577	352004	0	16
2019.02.17	0.87427	0.87669	0.87409	0.87459	44826	0	16
