<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.07.12	0.83900	0.84180	0.83404	0.83772	37084	0	12
2010.07.13	0.83770	0.83920	0.83154	0.83825	113974	0	8
2010.07.14	0.83824	0.83827	0.83194	0.83437	43255	0	15
2010.07.15	0.83435	0.84026	0.83258	0.83705	46739	0	15
2010.07.16	0.83705	0.84601	0.83635	0.84486	42194	0	15
2010.07.19	0.84350	0.85309	0.84240	0.84991	37604	0	15
2010.07.20	0.84991	0.85307	0.84278	0.84365	41667	0	15
2010.07.21	0.84366	0.84760	0.83761	0.84064	43875	0	15
2010.07.22	0.84064	0.84649	0.83886	0.84446	43855	0	15
2010.07.23	0.84449	0.84510	0.83171	0.83678	45962	0	15
2010.07.26	0.83644	0.83959	0.83235	0.83865	39033	0	15
2010.07.27	0.83868	0.84150	0.83314	0.83343	40946	0	15
2010.07.28	0.83345	0.83655	0.83128	0.83295	42086	0	15
2010.07.29	0.83297	0.83948	0.83235	0.83772	40647	0	15
2010.07.30	0.83775	0.83789	0.83024	0.83152	43214	0	15
2010.08.02	0.83039	0.83247	0.82538	0.82909	36556	0	15
2010.08.03	0.82909	0.83142	0.82697	0.82930	35665	0	15
2010.08.04	0.82924	0.83070	0.82748	0.82785	37242	0	15
2010.08.05	0.82788	0.83241	0.82736	0.82972	35924	0	15
2010.08.06	0.82976	0.83367	0.82896	0.83274	32506	0	15
2010.08.09	0.83110	0.83365	0.82917	0.83154	27777	0	15
2010.08.10	0.83154	0.83616	0.82967	0.83122	42643	0	15
2010.08.11	0.83122	0.83199	0.82076	0.82111	46077	0	15
2010.08.12	0.82111	0.82650	0.82027	0.82336	44990	0	15
2010.08.13	0.82336	0.82578	0.81739	0.81766	39499	0	15
2010.08.16	0.81850	0.82269	0.81793	0.81888	38586	0	15
2010.08.17	0.81889	0.82801	0.81839	0.82672	40543	0	15
2010.08.18	0.82674	0.82816	0.82216	0.82388	39547	0	15
2010.08.19	0.82393	0.82479	0.81935	0.82184	44555	0	15
2010.08.20	0.82187	0.82459	0.81725	0.81808	40536	0	15
2010.08.23	0.81755	0.81771	0.81414	0.81568	37327	0	15
2010.08.24	0.81583	0.82178	0.81493	0.81970	45293	0	15
2010.08.25	0.81975	0.82355	0.81786	0.81819	41987	0	15
2010.08.26	0.81819	0.81957	0.81550	0.81888	43795	0	15
2010.08.27	0.81891	0.82302	0.81765	0.82160	38646	0	15
2010.08.30	0.82140	0.82160	0.81615	0.81882	30381	0	15
2010.08.31	0.81879	0.82879	0.81700	0.82650	42383	0	15
2010.09.01	0.82652	0.83267	0.82479	0.82844	33838	0	15
2010.09.02	0.82844	0.83466	0.82791	0.83298	29107	0	15
2010.09.03	0.83306	0.83490	0.82974	0.83433	23818	0	15
2010.09.06	0.83466	0.83893	0.83281	0.83619	20637	0	15
2010.09.07	0.83621	0.83624	0.82509	0.82587	29960	0	15
2010.09.08	0.82589	0.82713	0.82015	0.82210	37923	0	15
2010.09.09	0.82207	0.82667	0.82089	0.82269	34867	0	15
2010.09.10	0.82271	0.82874	0.82123	0.82554	33791	0	15
2010.09.13	0.82720	0.83577	0.82697	0.83460	37907	0	15
2010.09.14	0.83457	0.83865	0.83283	0.83590	38457	0	15
2010.09.15	0.83587	0.83990	0.83105	0.83226	42028	0	15
2010.09.16	0.83226	0.84024	0.83091	0.83667	38142	0	15
2010.09.17	0.83667	0.83790	0.83299	0.83461	35382	0	15
2010.09.20	0.83330	0.84102	0.83290	0.84010	22021	0	15
2010.09.21	0.84009	0.84902	0.83890	0.84883	35070	0	15
2010.09.22	0.84883	0.85766	0.84620	0.85595	32564	0	15
2010.09.23	0.85592	0.85637	0.84718	0.84870	38961	0	15
2010.09.24	0.84880	0.85447	0.84820	0.85238	20426	0	15
2010.09.27	0.85170	0.85216	0.84890	0.85004	34770	0	15
2010.09.28	0.85002	0.86026	0.84666	0.85933	42776	0	15
2010.09.29	0.85937	0.86427	0.85700	0.86236	34035	0	15
2010.09.30	0.86240	0.86841	0.85613	0.86735	49420	0	15
2010.10.01	0.86738	0.87173	0.86583	0.87162	43060	0	15
2010.10.04	0.87220	0.87258	0.86306	0.86414	35835	0	15
2010.10.05	0.86414	0.87145	0.86264	0.87056	44679	0	15
2010.10.06	0.87050	0.87721	0.86876	0.87662	42072	0	15
2010.10.07	0.87662	0.88042	0.87322	0.87667	43533	0	15
2010.10.08	0.87673	0.88041	0.87130	0.87280	36039	0	15
2010.10.11	0.87700	0.87760	0.87270	0.87361	20473	0	15
2010.10.12	0.87361	0.88201	0.86976	0.88032	45444	0	15
2010.10.13	0.88033	0.88383	0.87753	0.87822	41476	0	15
2010.10.14	0.87822	0.88185	0.87697	0.87942	40975	0	15
2010.10.15	0.87938	0.87938	0.87195	0.87402	35802	0	15
2010.10.18	0.87404	0.87939	0.87048	0.87750	43817	0	15
2010.10.19	0.87753	0.88240	0.87383	0.87482	51304	0	15
2010.10.20	0.87488	0.88213	0.87403	0.88115	47488	0	15
2010.10.21	0.88117	0.89068	0.87713	0.88616	51188	0	15
2010.10.22	0.88614	0.88949	0.88463	0.88942	47534	0	15
2010.10.25	0.89058	0.89406	0.88620	0.88715	50066	0	15
2010.10.26	0.88719	0.88783	0.87281	0.87445	57065	0	15
2010.10.27	0.87441	0.87528	0.87126	0.87272	56781	0	15
2010.10.28	0.87270	0.87709	0.87021	0.87369	49757	0	15
2010.10.29	0.87367	0.87410	0.86685	0.86912	51177	0	15
2010.11.01	0.87061	0.87216	0.86515	0.86594	54826	0	15
2010.11.02	0.86592	0.87673	0.86520	0.87490	53979	0	15
2010.11.03	0.87490	0.87909	0.86961	0.87718	60901	0	15
2010.11.04	0.87715	0.88169	0.87174	0.87347	63680	0	15
2010.11.05	0.87349	0.87759	0.86527	0.86684	60698	0	15
2010.11.08	0.86803	0.86905	0.86070	0.86193	55974	0	15
2010.11.09	0.86195	0.86446	0.85891	0.86123	66426	0	15
2010.11.10	0.86123	0.86374	0.85247	0.85474	68357	0	15
2010.11.11	0.85474	0.85504	0.84554	0.84735	63494	0	15
2010.11.12	0.84736	0.85586	0.84485	0.84968	71754	0	15
2010.11.15	0.84830	0.85120	0.84522	0.84600	59667	0	15
2010.11.16	0.84599	0.85246	0.84540	0.84894	77145	0	15
2010.11.17	0.84894	0.85124	0.84743	0.85032	67396	0	15
2010.11.18	0.85030	0.85509	0.84870	0.85002	67946	0	15
2010.11.19	0.85004	0.85688	0.84945	0.85539	58610	0	15
2010.11.22	0.85823	0.85948	0.85234	0.85376	68617	0	15
2010.11.23	0.85374	0.85403	0.84455	0.84739	79710	0	15
2010.11.24	0.84738	0.84979	0.84276	0.84499	78826	0	15
2010.11.25	0.84499	0.84863	0.84325	0.84644	62528	0	15
2010.11.26	0.84650	0.84983	0.84201	0.84886	69922	0	15
2010.11.29	0.85085	0.85147	0.84077	0.84240	79070	0	15
2010.11.30	0.84242	0.84468	0.83383	0.83422	81840	0	15
2010.12.01	0.83424	0.84372	0.83336	0.84066	80911	0	15
2010.12.02	0.84065	0.84897	0.83886	0.84741	76623	0	15
2010.12.03	0.84736	0.85249	0.84458	0.85031	71286	0	15
2010.12.06	0.84997	0.85095	0.84539	0.84658	73100	0	15
2010.12.07	0.84660	0.84799	0.84101	0.84177	75854	0	15
2010.12.08	0.84179	0.84278	0.83622	0.83891	74923	0	15
2010.12.09	0.83894	0.84142	0.83607	0.83911	67731	0	15
2010.12.10	0.83911	0.84044	0.83559	0.83657	58132	0	13
2010.12.13	0.83560	0.84555	0.83477	0.84425	61718	0	15
2010.12.14	0.84425	0.85082	0.84314	0.84815	64472	0	15
2010.12.15	0.84818	0.85470	0.84503	0.85020	67409	0	9
2010.12.16	0.85021	0.85106	0.84566	0.84662	63149	0	5
2010.12.17	0.84673	0.85517	0.84657	0.84905	66318	0	15
2010.12.20	0.84855	0.84932	0.84458	0.84592	67414	0	11
2010.12.21	0.84594	0.85178	0.84476	0.84661	64402	0	11
2010.12.22	0.84659	0.85227	0.84599	0.85117	62080	0	11
2010.12.23	0.85117	0.85251	0.84657	0.84964	60827	0	10
2010.12.24	0.84964	0.85143	0.84768	0.84951	31826	0	10
2010.12.27	0.84921	0.85580	0.84786	0.85357	49117	0	12
2010.12.28	0.85358	0.85917	0.85231	0.85308	57729	0	13
2010.12.29	0.85300	0.85537	0.85024	0.85271	57239	0	12
2010.12.30	0.85271	0.86327	0.85181	0.86125	58918	0	14
2010.12.31	0.86124	0.86461	0.85423	0.85738	50688	0	12
2011.01.03	0.85822	0.86449	0.85403	0.86234	58689	0	10
2011.01.04	0.86241	0.86360	0.85253	0.85330	76445	0	10
2011.01.05	0.85329	0.85407	0.84705	0.84794	75209	0	10
2011.01.06	0.84797	0.84871	0.84009	0.84100	67316	0	10
2011.01.07	0.84099	0.84258	0.82971	0.83000	79394	0	10
2011.01.10	0.82977	0.83384	0.82847	0.83128	69512	0	10
2011.01.11	0.83130	0.83357	0.82943	0.83123	75074	0	10
2011.01.12	0.83126	0.83378	0.82997	0.83351	78892	0	10
2011.01.13	0.83348	0.84406	0.83126	0.84308	77203	0	10
2011.01.14	0.84307	0.84977	0.83900	0.84343	76531	0	10
2011.01.17	0.84207	0.84267	0.83476	0.83568	62873	0	10
2011.01.18	0.83573	0.84052	0.83305	0.83845	75579	0	10
2011.01.19	0.83845	0.84522	0.83761	0.84183	75710	0	10
2011.01.20	0.84181	0.84793	0.84120	0.84664	78346	0	10
2011.01.21	0.84664	0.85272	0.84590	0.85100	76897	0	10
2011.01.24	0.85076	0.85517	0.84920	0.85344	69047	0	10
2011.01.25	0.85342	0.86669	0.85303	0.86474	80536	0	10
2011.01.26	0.86474	0.86713	0.85967	0.86058	76600	0	10
2011.01.27	0.86058	0.86279	0.85813	0.86160	73597	0	4
2011.01.28	0.86162	0.86528	0.85702	0.85802	72388	0	5
2011.01.31	0.85750	0.86184	0.85305	0.85487	73896	0	10
2011.02.01	0.85488	0.85688	0.85096	0.85664	76025	0	10
2011.02.02	0.85664	0.85756	0.85131	0.85289	65997	0	10
2011.02.03	0.85283	0.85296	0.84380	0.84439	69106	0	10
2011.02.04	0.84441	0.84766	0.84229	0.84300	42740	0	10
2011.02.07	0.84262	0.84450	0.83887	0.84261	43437	0	10
2011.02.08	0.84260	0.85074	0.84183	0.84796	39931	0	10
2011.02.09	0.84778	0.85279	0.84741	0.85226	40271	0	10
2011.02.10	0.85227	0.85267	0.84436	0.84483	54628	0	10
2011.02.11	0.84478	0.84755	0.84227	0.84618	40658	0	10
2011.02.14	0.84488	0.84494	0.83983	0.84098	55420	0	10
2011.02.15	0.84107	0.84477	0.83549	0.83603	53973	0	10
2011.02.16	0.83618	0.84494	0.83606	0.84287	57802	0	10
2011.02.17	0.84285	0.84431	0.84002	0.84118	47116	0	10
2011.02.18	0.84119	0.84336	0.83584	0.84216	48816	0	10
2011.02.21	0.84233	0.84441	0.84097	0.84275	50317	0	10
2011.02.22	0.84274	0.84762	0.83837	0.84574	71301	0	10
2011.02.23	0.84574	0.84949	0.84219	0.84776	66391	0	10
2011.02.24	0.84777	0.85647	0.84699	0.85503	66381	0	10
2011.02.25	0.85496	0.85925	0.85233	0.85295	59008	0	10
2011.02.28	0.85465	0.85543	0.84800	0.84875	64279	0	10
2011.03.01	0.84875	0.85038	0.84604	0.84684	63408	0	10
2011.03.02	0.84686	0.85032	0.84622	0.84907	54380	0	10
2011.03.03	0.84907	0.85825	0.84787	0.85768	57216	0	10
2011.03.04	0.85768	0.86062	0.85647	0.85942	47210	0	10
2011.03.07	0.85957	0.86347	0.85712	0.86188	54945	0	10
2011.03.08	0.86190	0.86355	0.85886	0.86013	54513	0	10
2011.03.09	0.86013	0.86035	0.85642	0.85810	55777	0	10
2011.03.10	0.85810	0.86070	0.85337	0.85909	62880	0	10
2011.03.11	0.85904	0.86550	0.85880	0.86438	58920	0	10
2011.03.14	0.86738	0.86914	0.86356	0.86480	63566	0	10
2011.03.15	0.86480	0.87081	0.86274	0.86931	78401	0	10
2011.03.16	0.86930	0.87201	0.86611	0.86894	79136	0	10
2011.03.17	0.86893	0.87061	0.86717	0.86859	82253	0	10
2011.03.18	0.86862	0.87607	0.86752	0.87320	72221	0	10
2011.03.21	0.87370	0.87423	0.86979	0.87159	57707	0	10
2011.03.22	0.87160	0.87288	0.86603	0.86654	54802	0	10
2011.03.23	0.86654	0.87243	0.86537	0.86789	60903	0	10
2011.03.24	0.86792	0.88082	0.86623	0.87926	60228	0	10
2011.03.25	0.87925	0.88107	0.87732	0.87807	54980	0	10
2011.03.28	0.87731	0.88190	0.87595	0.88053	55478	0	10
2011.03.29	0.88056	0.88351	0.87977	0.88132	52889	0	10
2011.03.30	0.88131	0.88164	0.87525	0.87837	58062	0	10
2011.03.31	0.87837	0.88521	0.87743	0.88351	59905	0	10
2011.04.01	0.88350	0.88437	0.88000	0.88329	57457	0	10
2011.04.04	0.88319	0.88387	0.87919	0.88132	55312	0	10
2011.04.05	0.88131	0.88188	0.87137	0.87243	54227	0	10
2011.04.06	0.87249	0.87967	0.87185	0.87754	58733	0	10
2011.04.07	0.87752	0.87918	0.87283	0.87643	59649	0	10
2011.04.08	0.87644	0.88426	0.87574	0.88381	62042	0	10
2011.04.11	0.88222	0.88585	0.87923	0.88282	55623	0	10
2011.04.12	0.88284	0.89142	0.88215	0.89046	67913	0	10
2011.04.13	0.89049	0.89229	0.88695	0.88763	62092	0	10
2011.04.14	0.88761	0.88806	0.88072	0.88585	66869	0	10
2011.04.15	0.88599	0.88665	0.88135	0.88354	59331	0	10
2011.04.18	0.88312	0.88379	0.87399	0.87434	67499	0	10
2011.04.19	0.87434	0.87935	0.87415	0.87810	61256	0	10
2011.04.20	0.87813	0.88760	0.87786	0.88525	64423	0	10
2011.04.21	0.88525	0.88780	0.87831	0.88102	64066	0	10
2011.04.22	0.88105	0.88338	0.87990	0.88173	33102	0	11
2011.04.25	0.88142	0.88517	0.88048	0.88375	49538	0	10
2011.04.26	0.88375	0.89030	0.88074	0.88828	58797	0	10
2011.04.27	0.88823	0.89226	0.88459	0.88841	70949	0	10
2011.04.28	0.88843	0.89154	0.88686	0.89086	68114	11602540000	8
2011.04.29	0.89075	0.89364	0.88589	0.88589	45954	0	10
2011.05.02	0.88699	0.89194	0.88571	0.89000	57468	0	10
2011.05.03	0.89007	0.90058	0.88815	0.89913	61879	0	10
2011.05.04	0.89913	0.90280	0.89756	0.89895	66068	0	10
2011.05.05	0.89895	0.90416	0.88629	0.88706	68682	0	10
2011.05.06	0.88704	0.88976	0.87446	0.87466	76313	0	10
2011.05.09	0.87706	0.88170	0.87411	0.87556	72355	0	10
2011.05.10	0.87556	0.88069	0.87200	0.88008	66046	0	10
2011.05.11	0.88008	0.88103	0.86772	0.86809	59976	0	10
2011.05.12	0.86808	0.87519	0.86722	0.87420	52327	0	10
2011.05.13	0.87420	0.87979	0.87034	0.87126	41358	0	10
2011.05.16	0.86992	0.87697	0.86873	0.87406	51292	0	10
2011.05.17	0.87395	0.87643	0.86810	0.87594	45030	0	8
2011.05.18	0.87614	0.88407	0.87596	0.88126	25992	0	8
2011.05.19	0.88120	0.88447	0.87901	0.88163	25137	0	8
2011.05.20	0.88169	0.88379	0.87035	0.87208	23207	0	8
2011.05.23	0.87101	0.87288	0.86637	0.87141	27743	0	8
2011.05.24	0.87125	0.87514	0.87045	0.87139	25009	0	8
2011.05.25	0.87138	0.87160	0.86320	0.86524	38270	0	8
2011.05.26	0.86526	0.87106	0.86102	0.86241	77097	0	10
2011.05.27	0.86232	0.86914	0.86204	0.86676	71063	0	10
2011.05.30	0.86772	0.86813	0.86551	0.86698	50111	0	10
2011.05.31	0.86696	0.87517	0.86687	0.87488	58428	0	10
2011.06.01	0.87483	0.88075	0.87439	0.87771	62031	0	10
2011.06.02	0.87759	0.88624	0.87697	0.88523	56079	0	10
2011.06.03	0.88524	0.89214	0.88449	0.89081	40650	0	10
2011.06.06	0.89046	0.89371	0.88918	0.89127	47944	0	10
2011.06.07	0.89124	0.89452	0.89070	0.89326	42165	0	10
2011.06.08	0.89323	0.89748	0.88824	0.88909	41031	0	10
2011.06.09	0.88908	0.89140	0.88460	0.88631	35063	0	10
2011.06.10	0.88631	0.89107	0.88284	0.88453	36085	0	10
2011.06.13	0.88236	0.88421	0.87944	0.88016	62017	0	10
2011.06.14	0.88011	0.88431	0.87831	0.88180	56908	0	10
2011.06.15	0.88185	0.88239	0.87494	0.87526	57737	0	10
2011.06.16	0.87523	0.87979	0.87208	0.87906	75997	0	10
2011.06.17	0.87903	0.88541	0.87698	0.88373	63531	0	10
2011.06.20	0.88300	0.88431	0.87899	0.88290	63030	0	10
2011.06.21	0.88288	0.88823	0.88251	0.88643	61457	0	10
2011.06.22	0.88644	0.89518	0.88471	0.89219	67570	0	10
2011.06.23	0.89220	0.89309	0.88488	0.89037	64122	0	10
2011.06.24	0.89039	0.89257	0.88597	0.88804	60319	0	10
2011.06.27	0.88872	0.89428	0.88575	0.89355	65435	0	10
2011.06.28	0.89351	0.89830	0.89274	0.89811	63901	0	10
2011.06.29	0.89811	0.90137	0.89668	0.89850	55878	0	10
2011.06.30	0.89850	0.90669	0.89846	0.90323	61254	0	10
2011.07.01	0.90326	0.90826	0.90150	0.90367	53563	0	10
2011.07.04	0.90480	0.90661	0.90047	0.90345	51970	0	10
2011.07.05	0.90354	0.90485	0.89712	0.89780	61545	0	10
2011.07.06	0.89777	0.90175	0.89403	0.89453	59409	0	10
2011.07.07	0.89446	0.89960	0.89032	0.89896	58115	0	10
2011.07.08	0.89896	0.90004	0.88650	0.88822	64408	0	10
2011.07.11	0.88686	0.88906	0.87951	0.88284	71870	0	10
2011.07.12	0.88273	0.88382	0.87486	0.87662	85999	0	10
2011.07.13	0.87662	0.88465	0.87601	0.88008	78871	0	10
2011.07.14	0.88014	0.88304	0.87528	0.87597	74844	0	10
2011.07.15	0.87597	0.87946	0.87446	0.87670	59838	0	10
2011.07.18	0.87589	0.87959	0.87047	0.87877	79174	0	10
2011.07.19	0.87873	0.88084	0.87553	0.87763	69488	0	10
2011.07.20	0.87765	0.88286	0.87690	0.88029	56403	0	7
2011.07.21	0.88028	0.88408	0.87621	0.88336	64568	0	10
2011.07.22	0.88339	0.88537	0.87977	0.88028	53525	0	10
2011.07.25	0.88158	0.88434	0.87974	0.88288	59197	0	10
2011.07.26	0.88293	0.88831	0.88160	0.88372	59638	0	10
2011.07.27	0.88371	0.88474	0.87722	0.87969	62647	5520040000	8
